Product ID,Product Line,Product Category,Product Group,Product Name,Supplier ID
240400100018,Sports,Racket Sports,Badminton,Smasher Synthetic Badminton String,1280
240400200002,Sports,Racket Sports,Racket Sports,5 Bg-80 Yellow,1280
240400200003,Sports,Racket Sports,Racket Sports,Bat 5-Ply,3808
240400200004,Sports,Racket Sports,Racket Sports,Bat Concav 5-Ply,3808
240400200005,Sports,Racket Sports,Racket Sports,Bat Concav 5-Ply Nova,3808
240400200006,Sports,Racket Sports,Racket Sports,Bat Concav 5-Ply Omega,3808
240400200007,Sports,Racket Sports,Racket Sports,Display 18/2 Display,13079
240400200008,Sports,Racket Sports,Racket Sports,Grip,13079
240400200009,Sports,Racket Sports,Racket Sports,Logo,1280
240400200010,Sports,Racket Sports,Racket Sports,Max Grip Display A'36-pack,13079
240400200011,Sports,Racket Sports,Racket Sports,Mid.,13079
240400200012,Sports,Racket Sports,Racket Sports,Sledgehammer 120 Ph Black,17832
240400200013,Sports,Racket Sports,Racket Sports,Sledgehammer 160 Red/White,17832
240400200014,Sports,Racket Sports,Racket Sports,"Tennis Balls, Yellow, 6-pack in Tube",3664
240400200015,Sports,Racket Sports,Racket Sports,Titanium,13079
240400200016,Sports,Racket Sports,Racket Sports,Titanium Twister,13079
240400200017,Sports,Racket Sports,Racket Sports,Titanium Zipper,16814
240400200018,Sports,Racket Sports,Racket Sports,Titanium Silver/Blue,17832
240400200019,Sports,Racket Sports,Racket Sports,Yellow 4-pack,3664
240400200020,Sports,Racket Sports,Racket Sports,Yellow 6-pack,3664
240400200021,Sports,Racket Sports,Racket Sports,Aftm,13079
240400200022,Sports,Racket Sports,Racket Sports,Aftm 95 Vf Long Bg-65 White,1280
240400200023,Sports,Racket Sports,Racket Sports,Aftm Swing Power 500 Sa Black/Silver/Red,1280
240400200024,Sports,Racket Sports,Racket Sports,Aftm Swing Power 500 Sr Black/Silver/Red,1280
240400200025,Sports,Racket Sports,Racket Sports,Aftm Swing Power 500 Sx Black/Silver/Red,1280
240400200026,Sports,Racket Sports,Racket Sports,Aftm Swing Power 900 Sa Black/Gold,1280
240400200027,Sports,Racket Sports,Racket Sports,Aftm Swing Power 900 Sr Black/Gold,1280
240400200028,Sports,Racket Sports,Racket Sports,Aftm Swing Power 900 Sx Black/Gold,1280
240400200029,Sports,Racket Sports,Racket Sports,Aslam Racket,13079
240400200030,Sports,Racket Sports,Racket Sports,Ass.  Racket,1280
240400200031,Sports,Racket Sports,Racket Sports,Bag Dob.Thermo Bag,13079
240400200032,Sports,Racket Sports,Racket Sports,Bag Kinetic Double Termo,13079
240400200033,Sports,Racket Sports,Racket Sports,Bag Kinetic Pro Bag,13079
240400200034,Sports,Racket Sports,Racket Sports,Bag Kinetic Weekend Bag,13079
240400200035,Sports,Racket Sports,Racket Sports,Bag  Tit.Pro,13079
240400200036,Sports,Racket Sports,Racket Sports,Bag  Tit.Weekend,13079
240400200037,Sports,Racket Sports,Racket Sports,Carbon Comp Black/Bronze,17832
240400200038,Sports,Racket Sports,Racket Sports,Carbon Comp Grey/Yellow,17832
240400200039,Sports,Racket Sports,Racket Sports,Carbon Pro Charcoal Grey,17832
240400200040,Sports,Racket Sports,Racket Sports,Carbon Pro Titanium Black/Green,17832
240400200041,Sports,Racket Sports,Racket Sports,Carbon Tour Orange,17832
240400200042,Sports,Racket Sports,Racket Sports,Destiny,13079
240400200043,Sports,Racket Sports,Racket Sports,Em Tech Wrb Bat Anatomic 5-Ply,3808
240400200044,Sports,Racket Sports,Racket Sports,Extreme Squash Ball Blue,17832
240400200045,Sports,Racket Sports,Racket Sports,Extreme Squash Ball Yellow,17832
240400200046,Sports,Racket Sports,Racket Sports,Gorun,13079
240400200047,Sports,Racket Sports,Racket Sports,Grandslam Carbon Ace 95 Tennis Racket,17832
240400200048,Sports,Racket Sports,Racket Sports,Grandslam Graphite Power Tennis Racket,17832
240400200049,Sports,Racket Sports,Racket Sports,Grandslam Graphite Pro Ti 95 Tennis Racket,17832
240400200050,Sports,Racket Sports,Racket Sports,Grandslam Hammer 6.2 Ph Tennis Racket,17832
240400200051,Sports,Racket Sports,Racket Sports,Grandslam Hammer 6.2 Tennis Racket,17832
240400200052,Sports,Racket Sports,Racket Sports,Grandslam Hammer 6.4 Ph Tennis Racket,17832
240400200053,Sports,Racket Sports,Racket Sports,Grandslam Hyper Hammer 2.3 Ph Tennis,17832
240400200054,Sports,Racket Sports,Racket Sports,Grandslam Hyper Hammer 6.3 Ph Tennis,17832
240400200055,Sports,Racket Sports,Racket Sports,Grandslam Power Pro 95 Tennis Racket,17832
240400200056,Sports,Racket Sports,Racket Sports,Grandslam Ultra Cs Titanium Stretch Tennis,17832
240400200057,Sports,Racket Sports,Racket Sports,Grandslam Ultra Power Tennisketcher,17832
240400200058,Sports,Racket Sports,Racket Sports,Grandslam Ultra Pro 102 Tennis Racket,17832
240400200059,Sports,Racket Sports,Racket Sports,Grandslam Ultra Pro Tennis Racket,17832
240400200060,Sports,Racket Sports,Racket Sports,Headband Display 24-pack,13079
240400200061,Sports,Racket Sports,Racket Sports,Hot X Tennis Balls,3664
240400200062,Sports,Racket Sports,Racket Sports,Hotshot Ball Red,17832
240400200063,Sports,Racket Sports,Racket Sports,Hotshot Ball White,17832
240400200064,Sports,Racket Sports,Racket Sports,Memhis 350 White/Medium 6-pack tube,1280
240400200065,Sports,Racket Sports,Racket Sports,"Memhis 350,Fast",1280
240400200066,Sports,Racket Sports,Racket Sports,"Memhis 350,Yellow Medium, 6-pack tube",1280
240400200067,Sports,Racket Sports,Racket Sports,Metal Tit. ULX,13079
240400200068,Sports,Racket Sports,Racket Sports,Metal Tit.,13079
240400200069,Sports,Racket Sports,Racket Sports,Metal Allcourt 4-pack,17832
240400200070,Sports,Racket Sports,Racket Sports,Metal Graphite Blue,17832
240400200071,Sports,Racket Sports,Racket Sports,Original Destiny,13079
240400200072,Sports,Racket Sports,Racket Sports,Pingo White Balls in 3-pack,3808
240400200073,Sports,Racket Sports,Racket Sports,Pingo White Balls in 6-pack,3808
240400200074,Sports,Racket Sports,Racket Sports,Pingo Yellow Ball in 6-pack,3808
240400200075,Sports,Racket Sports,Racket Sports,Premier Double Thermo Bag,13079
240400200076,Sports,Racket Sports,Racket Sports,Premier Pro Bag,13079
240400200077,Sports,Racket Sports,Racket Sports,Prodo Comp,13079
240400200078,Sports,Racket Sports,Racket Sports,Prodo Comp. Grip,13079
240400200079,Sports,Racket Sports,Racket Sports,Racket Destiny Kinetic Titanium,13079
240400200080,Sports,Racket Sports,Racket Sports,Racket Destiny Titanium,13079
240400200081,Sports,Racket Sports,Racket Sports,Racket Kinetic Destiny  Titanium,13079
240400200082,Sports,Racket Sports,Racket Sports,Smasher Atg 800 Tennis String Roll,1280
240400200083,Sports,Racket Sports,Racket Sports,Smasher Graflex Long Tennis Racket,1280
240400200084,Sports,Racket Sports,Racket Sports,Smasher Graphlex Comp Tennis Racket,1280
240400200085,Sports,Racket Sports,Racket Sports,Smasher Graphlex Ti Lite Tennis Racket,1280
240400200086,Sports,Racket Sports,Racket Sports,Smasher Graphlex Ti Power Tennis Racket,1280
240400200087,Sports,Racket Sports,Racket Sports,Smasher Rd Power 5 Tennis Racket,1280
240400200088,Sports,Racket Sports,Racket Sports,Smasher Rd Power 7 Long Tennis Racket,1280
240400200089,Sports,Racket Sports,Racket Sports,Smasher Rd Power 7 Tennis Racket,1280
240400200090,Sports,Racket Sports,Racket Sports,Smasher Rd Ti 30 Tennis Racket,1280
240400200091,Sports,Racket Sports,Racket Sports,Smasher Rd Ti 70 Tennis Racket,1280
240400200092,Sports,Racket Sports,Racket Sports,Smasher Super Rd Tour 95 Tennis Racket,1280
240400200093,Sports,Racket Sports,Racket Sports,Smasher Super Rq Ti 350 Tennis Racket,1280
240400200094,Sports,Racket Sports,Racket Sports,Smasher Super Rq Ti 700 Long Tennis,1280
240400200095,Sports,Racket Sports,Racket Sports,Smasher Super Rq Ti-700 Long Tennis Racket,1280
240400200096,Sports,Racket Sports,Racket Sports,Smasher Super Srq 300 Long Tennis Racket,1280
240400200097,Sports,Racket Sports,Racket Sports,Smasher Tg 70 Tennis String Roll,1280
240400200098,Sports,Racket Sports,Racket Sports,Tennis Balls Pro Kennex Tennnis Balls,13079
240400200099,Sports,Racket Sports,Racket Sports,Tieman Grip 36-pack,13079
240400200100,Sports,Racket Sports,Racket Sports,Top 265 Grip Tit,13079
240400200101,Sports,Racket Sports,Racket Sports,Top 265 Grip,13079
240400200102,Sports,Racket Sports,Racket Sports,Top Bat Concav 5-Ply,3808
240400200103,Sports,Racket Sports,Racket Sports,Top Force,13079
240400200104,Sports,Racket Sports,Racket Sports,Top Force 21 Junior,13079
240400200105,Sports,Racket Sports,Racket Sports,Top Force 23 Junior,13079
240400200106,Sports,Racket Sports,Racket Sports,Top Force 25 Junior,13079
240400200107,Sports,Racket Sports,Racket Sports,Top Ti Radical 690 Tennis Racket,755
240400200108,Sports,Racket Sports,Racket Sports,Top Ti.S6 Tennis Racket,755
240400200109,Sports,Racket Sports,Racket Sports,Top Tit.265 Grip,13079
240400200110,Sports,Racket Sports,Racket Sports,True Force Tour Yellow/Blue/Black,17832
240400200111,Sports,Racket Sports,Racket Sports,White 1-pack.,1280
240400200112,Sports,Racket Sports,Racket Sports,Top Tennis Thermal 6 Bag Navy,1280
240400200113,Sports,Racket Sports,Racket Sports,"Top Tennis Thermal 9 Bag, Navy",1280
240400300001,Sports,Racket Sports,Tennis,Anthony Cl.Men's Tennis Polo,4646
240400300002,Sports,Racket Sports,Tennis,Anthony Men's Tennis Cable Pullover,4646
240400300003,Sports,Racket Sports,Tennis,Anthony Men's Tennis Cable Vest,4646
240400300004,Sports,Racket Sports,Tennis,Anthony Men's Tennis Coolmax Polo,4646
240400300005,Sports,Racket Sports,Tennis,Anthony Men's Tennis Pants,4646
240400300006,Sports,Racket Sports,Tennis,Anthony Men's Tennis Shorts,4646
240400300007,Sports,Racket Sports,Tennis,Anthony Men's Tennis Strib Vest,4646
240400300008,Sports,Racket Sports,Tennis,Anthony Men's Tennis T-Shirt V-Neck,4646
240400300009,Sports,Racket Sports,Tennis,Anthony Retro Men's Tennis Polo,4646
240400300010,Sports,Racket Sports,Tennis,Anthony Retro Women's Tennis Polo,4646
240400300011,Sports,Racket Sports,Tennis,Anthony Women's Cl.Tennis Polo,4646
240400300012,Sports,Racket Sports,Tennis,Anthony Women's Tennis Cable Pullover,4646
240400300013,Sports,Racket Sports,Tennis,Anthony Women's Tennis Cable Vest,4646
240400300014,Sports,Racket Sports,Tennis,Anthony Women's Tennis Skirt,4646
240400300015,Sports,Racket Sports,Tennis,Anthony Women's Tennis T-Shirt V-Neck,4646
240400300016,Sports,Racket Sports,Tennis,Anthony Women's Tennis Top,4646
240400300017,Sports,Racket Sports,Tennis,Harry Penny M12 Polo,6153
240400300018,Sports,Racket Sports,Tennis,Harry Penny Men's Tennis Anorak,18012
240400300019,Sports,Racket Sports,Tennis,Harry Penny Men's Tennis Fit Tee,18012
240400300020,Sports,Racket Sports,Tennis,Harry Penny Men's Tennis Jacket,18012
240400300021,Sports,Racket Sports,Tennis,Harry Penny Men's Tennis Pant,18012
240400300022,Sports,Racket Sports,Tennis,Harry Penny Men's Tennis Polo,18012
240400300023,Sports,Racket Sports,Tennis,Harry Penny Men's Tennis Polo Pique,18012
240400300024,Sports,Racket Sports,Tennis,Harry Penny Men's Tennis Shorts,18012
240400300025,Sports,Racket Sports,Tennis,Harry Penny Men's Tennis Slipover,18012
240400300026,Sports,Racket Sports,Tennis,Harry Penny Men's Tennis Sweater,18012
240400300027,Sports,Racket Sports,Tennis,Harry Penny Tennis Shorts,6153
240400300028,Sports,Racket Sports,Tennis,"Smasher 2-Lags Cotton, Micro Fibre",1280
240400300029,Sports,Racket Sports,Tennis,Smasher 4-Pak Socks,1280
240400300030,Sports,Racket Sports,Tennis,Smasher Cotton,1280
240400300031,Sports,Racket Sports,Tennis,Smasher Dress,1280
240400300032,Sports,Racket Sports,Tennis,Smasher Polo-Shirt,1280
240400300033,Sports,Racket Sports,Tennis,Smasher Polo-Shirt w/V-Neck,1280
240400300034,Sports,Racket Sports,Tennis,"Smasher Polo-Shirt, Short Sleeved",1280
240400300035,Sports,Racket Sports,Tennis,Smasher Shorts,1280
240400300036,Sports,Racket Sports,Tennis,Smasher Skirt with Zipper,1280
240400300037,Sports,Racket Sports,Tennis,Smasher T-Shirt Boble,1280
240400300038,Sports,Racket Sports,Tennis,Smasher T-Shirt w/V-Neck,1280
240400300039,Sports,Racket Sports,Tennis,Smasher Tights,1280
240500100001,Sports,Running - Jogging,Jogging,Exercise Pants w/Rib C-Logo,3298
240500100002,Sports,Running - Jogging,Jogging,Pants Fun,14682
240500100003,Sports,Running - Jogging,Jogging,Pants Lenght,2963
240500100004,Sports,Running - Jogging,Jogging,Pants N,4742
240500100005,Sports,Running - Jogging,Jogging,Pants Ozone,772
240500100006,Sports,Running - Jogging,Jogging,Pants Palazzo,2963
240500100007,Sports,Running - Jogging,Jogging,Pants Palazzo L,2963
240500100008,Sports,Running - Jogging,Jogging,Pants Pockets,2963
240500100009,Sports,Running - Jogging,Jogging,Pants Remo,2963
240500100010,Sports,Running - Jogging,Jogging,Pants Snap,2963
240500100011,Sports,Running - Jogging,Jogging,Pants Woven,2963
240500100012,Sports,Running - Jogging,Jogging,Shiny,3298
240500100013,Sports,Running - Jogging,Jogging,A-team Basic Sweat w/Hood,3298
240500100014,Sports,Running - Jogging,Jogging,A-team Jump Suit,3298
240500100015,Sports,Running - Jogging,Jogging,A-team Pants Taffeta,3298
240500100016,Sports,Running - Jogging,Jogging,A-team Shorts Nylon,3298
240500100017,Sports,Running - Jogging,Jogging,"A-team Sweat Round Neck, Small Logo",3298
240500100018,Sports,Running - Jogging,Jogging,A-team Sweat w/Hood + Big Logo,3298
240500100019,Sports,Running - Jogging,Jogging,"A-team Sweat w/small Zipper,C-Logo",3298
240500100020,Sports,Running - Jogging,Jogging,"A-team SweatPants without Strip, Small Logo",3298
240500100021,Sports,Running - Jogging,Jogging,A-team Sweatshirt Round Neck,3298
240500100022,Sports,Running - Jogging,Jogging,A-team Sweatshirt w/Hood+Big Logo,3298
240500100023,Sports,Running - Jogging,Jogging,"A-team Sweatshirt, Big Logo, Embroidery",3298
240500100024,Sports,Running - Jogging,Jogging,"A-team Women's Sweat R/Neck, Big Logo",3298
240500100025,Sports,Running - Jogging,Jogging,Blues Women's Multi Jazz Pants w/Zipper,3298
240500100026,Sports,Running - Jogging,Jogging,"Men's Sweat Pants without Rib, Small Logo",3298
240500100027,Sports,Running - Jogging,Jogging,"Men's Sweatshirt Round Neck, Big Logo",3298
240500100028,Sports,Running - Jogging,Jogging,Men's Sweatshirt w/Hood + Zipper,3298
240500100029,Sports,Running - Jogging,Jogging,Men's Sweatshirt w/Hood Big Logo,3298
240500100030,Sports,Running - Jogging,Jogging,SweatPants Sweat Pants,3298
240500100031,Sports,Running - Jogging,Jogging,SweatPants Sweat Pants C-Logo,3298
240500100032,Sports,Running - Jogging,Jogging,Sweatshirt  Children's Sweat w/Small Zipper C,3298
240500100033,Sports,Running - Jogging,Jogging,Sweatshirt Sweatshirt w/O-Neck,3298
240500100034,Sports,Running - Jogging,Jogging,Sweatshirt Sweatshirt w/O-Neck Small C-Logo,3298
240500100035,Sports,Running - Jogging,Jogging,Sweatshirt Sweatshirt with Hood + C Logo,3298
240500100036,Sports,Running - Jogging,Jogging,"Sweatshirt Sweatshirt with Zipper, Boucle",3298
240500100037,Sports,Running - Jogging,Jogging,Sweatshirt Women's Sweat w/Zipper Multi C,3298
240500100038,Sports,Running - Jogging,Jogging,Sweatshirt Women's Sweat with Zipper,3298
240500100039,Sports,Running - Jogging,Jogging,Sweatshirt Women's Sweatshirt with O-Neck,3298
240500100040,Sports,Running - Jogging,Jogging,Triffy Cap,13314
240500100041,Sports,Running - Jogging,Jogging,Triffy Jacket,13314
240500100042,Sports,Running - Jogging,Jogging,Triffy Knitted Sweat With Zipper and Hood,13314
240500100043,Sports,Running - Jogging,Jogging,Triffy Logo T-Shirt with V-Neck,13314
240500100044,Sports,Running - Jogging,Jogging,Triffy Nylon Pants,13314
240500100045,Sports,Running - Jogging,Jogging,Triffy Pirate Pants,13314
240500100046,Sports,Running - Jogging,Jogging,Triffy Polyester Pants,13314
240500100047,Sports,Running - Jogging,Jogging,Triffy Striped T-Shirt,13314
240500100048,Sports,Running - Jogging,Jogging,Triffy Striped T-Shirt with V-Neck,13314
240500100049,Sports,Running - Jogging,Jogging,Triffy Supplex T-Shirt,13314
240500100050,Sports,Running - Jogging,Jogging,Triffy Sweatshirt with Hood,13314
240500100051,Sports,Running - Jogging,Jogging,Triffy Sweatshirt with V-Neck,13314
240500100052,Sports,Running - Jogging,Jogging,Triffy T-Shirt with Mess,13314
240500100053,Sports,Running - Jogging,Jogging,Triffy Top with Hood,13314
240500100054,Sports,Running - Jogging,Jogging,Triffy Top with Zipper,13314
240500100055,Sports,Running - Jogging,Jogging,Triffy Top with Zipper and Hood,13314
240500100056,Sports,Running - Jogging,Jogging,"Woman Sweat Pants w/even leg,small Logo",3298
240500100057,Sports,Running - Jogging,Jogging,"Woman Sweat with Round Neck, Big Logo",3298
240500100058,Sports,Running - Jogging,Jogging,"Woman Sweat with small Zipper, Big Logo",3298
240500100059,Sports,Running - Jogging,Jogging,Ypsilon Men's Sweat Fleece w/Small Logo,14624
240500100060,Sports,Running - Jogging,Jogging,Ypsilon Men's Sweat Pants,14624
240500100061,Sports,Running - Jogging,Jogging,Ypsilon Men's Sweatshirt w/Hood,14624
240500100062,Sports,Running - Jogging,Jogging,Ypsilon Men's Sweatshirt w/Piping,14624
240500100063,Sports,Running - Jogging,Jogging,Ypsilon Pants Big Bay,14624
240500100064,Sports,Running - Jogging,Jogging,Ypsilon Pants Infiesto,14624
240500100065,Sports,Running - Jogging,Jogging,Ypsilon Pants Lokichar,14624
240500200001,Sports,Running - Jogging,Running Clothes,Club Running Tights,5922
240500200002,Sports,Running - Jogging,Running Clothes,Dried Cod-fish,5922
240500200003,Sports,Running - Jogging,Running Clothes,Men's Singlet,5922
240500200004,Sports,Running - Jogging,Running Clothes,Men's Tri-Top,5922
240500200005,Sports,Running - Jogging,Running Clothes,Reflection Band,5922
240500200006,Sports,Running - Jogging,Running Clothes,Running Cap,5922
240500200007,Sports,Running - Jogging,Running Clothes,Running Gloves,5922
240500200008,Sports,Running - Jogging,Running Clothes,Running Shorts,5922
240500200009,Sports,Running - Jogging,Running Clothes,Running Socks,1747
240500200010,Sports,Running - Jogging,Running Clothes,Shorts Surf,14682
240500200011,Sports,Running - Jogging,Running Clothes,Shorts Training,5922
240500200012,Sports,Running - Jogging,Running Clothes,Strap,1747
240500200013,Sports,Running - Jogging,Running Clothes,Super Jacket,5922
240500200014,Sports,Running - Jogging,Running Clothes,"SuperPants, 1/2 Legs",5922
240500200015,Sports,Running - Jogging,Running Clothes,Supershirt,5922
240500200016,Sports,Running - Jogging,Running Clothes,T-Shirt,2963
240500200017,Sports,Running - Jogging,Running Clothes,Tri-Cotton,5922
240500200018,Sports,Running - Jogging,Running Clothes,Tri-Sprinter,5922
240500200019,Sports,Running - Jogging,Running Clothes,Underpants,5922
240500200020,Sports,Running - Jogging,Running Clothes,Wind Shirt Anorak,772
240500200021,Sports,Running - Jogging,Running Clothes,Winter Tights,5922
240500200022,Sports,Running - Jogging,Running Clothes,Women's Tri-Top,5922
240500200023,Sports,Running - Jogging,Running Clothes,Alfredo Classic Women's Jacket,5922
240500200024,Sports,Running - Jogging,Running Clothes,Alfredo Classic Women's Pants,5922
240500200025,Sports,Running - Jogging,Running Clothes,Alfredo Coolmax Women's Top,5922
240500200026,Sports,Running - Jogging,Running Clothes,Alfredo Extra short Coolmax Tights,5922
